transaction_id,transaction_date,transaction_time,transaction_qty,store_id,product_id
49691,2023-03-23,19:35:14,1,3,77
49710,2023-03-24,6:06:09,3,5,48
49721,2023-03-24,6:31:04,1,5,59
49758,2023-03-24,7:04:49,1,8,70
49776,2023-03-24,7:21:01,1,3,43
49794,2023-03-24,7:35:01,2,3,61
49853,2023-03-24,8:19:41,1,3,24
49855,2023-03-24,8:19:48,1,5,72
49865,2023-03-24,8:26:35,1,8,50
49867,2023-03-24,8:30:19,1,5,51
49875,2023-03-24,8:41:18,1,5,25
49879,2023-03-24,8:43:43,2,3,38
49882,2023-03-24,8:46:39,2,8,47
49900,2023-03-24,9:00:23,2,5,58
49931,2023-03-24,9:27:21,3,5,27
49957,2023-03-24,9:49:18,1,5,50
49976,2023-03-24,10:05:34,1,3,72
49995,2023-03-24,10:15:37,1,8,53
50023,2023-03-24,10:27:08,3,5,45
50033,2023-03-24,10:38:02,1,8,27
50045,2023-03-24,10:44:31,2,3,31
50056,2023-03-24,10:51:20,1,5,40
50057,2023-03-24,10:51:20,2,5,84
50058,2023-03-24,10:51:20,1,5,12
50086,2023-03-24,11:23:15,1,3,26
50106,2023-03-24,11:41:19,1,5,63
50119,2023-03-24,12:03:31,2,5,48
50143,2023-03-24,12:41:32,2,5,87
50170,2023-03-24,13:33:04,1,8,27
50178,2023-03-24,13:43:49,1,3,36
50180,2023-03-24,13:48:35,2,3,29
50204,2023-03-24,14:14:05,2,3,38
50233,2023-03-24,14:45:10,1,3,39
50270,2023-03-24,15:39:45,1,3,77
50274,2023-03-24,15:43:52,1,5,30
50296,2023-03-24,16:15:45,1,3,60
50317,2023-03-24,16:43:48,1,3,70
50330,2023-03-24,17:05:32,2,3,59
50338,2023-03-24,17:29:31,2,8,42
50364,2023-03-24,18:11:47,2,5,64
50372,2023-03-24,18:18:20,1,5,3
50429,2023-03-25,6:28:00,1,5,63
50435,2023-03-25,6:32:49,1,5,46
50458,2023-03-25,6:59:12,1,8,74
50463,2023-03-25,7:08:14,1,8,71
50468,2023-03-25,7:12:13,1,5,77
50486,2023-03-25,7:19:03,1,5,72
50487,2023-03-25,7:19:48,2,8,51
50492,2023-03-25,7:25:12,1,3,72
50500,2023-03-25,7:33:20,1,3,38
50507,2023-03-25,7:35:51,1,3,49
50563,2023-03-25,8:19:06,3,5,37
50598,2023-03-25,8:48:06,2,8,40
50639,2023-03-25,9:18:41,1,8,75
50650,2023-03-25,9:28:57,1,8,74
50685,2023-03-25,9:56:53,2,3,27
50690,2023-03-25,10:00:31,2,3,54
50696,2023-03-25,10:04:55,1,3,58
50758,2023-03-25,10:47:10,1,5,56
50759,2023-03-25,10:49:20,1,8,48
50772,2023-03-25,11:05:05,1,3,60
50807,2023-03-25,11:52:19,1,3,48
50821,2023-03-25,12:14:54,1,5,79
50827,2023-03-25,12:24:18,1,8,51
50830,2023-03-25,12:26:30,1,8,50
50832,2023-03-25,12:30:39,3,5,60
50840,2023-03-25,12:42:34,2,3,25
50892,2023-03-25,13:52:42,1,3,30
50893,2023-03-25,13:54:06,1,5,60
50901,2023-03-25,14:12:35,1,3,23
50920,2023-03-25,14:44:48,2,8,54
50923,2023-03-25,14:54:03,1,3,38
50928,2023-03-25,15:06:48,2,8,25
50944,2023-03-25,15:30:21,2,5,48
50951,2023-03-25,15:41:58,1,3,40
50982,2023-03-25,16:27:46,1,3,55
50987,2023-03-25,16:31:22,1,8,71
51011,2023-03-25,16:58:12,2,3,42
51051,2023-03-25,17:58:34,1,5,65
51054,2023-03-25,18:00:33,2,3,24
51067,2023-03-25,18:18:13,1,3,75
51098,2023-03-25,19:29:04,1,3,26
51113,2023-03-26,6:03:28,1,5,45
51121,2023-03-26,6:34:09,1,8,32
51148,2023-03-26,6:58:40,3,5,38
51163,2023-03-26,7:11:21,1,8,32
51174,2023-03-26,7:17:02,1,8,70
51176,2023-03-26,7:17:50,2,3,61
51188,2023-03-26,7:27:28,1,3,41
51205,2023-03-26,7:43:01,2,8,43
51206,2023-03-26,7:43:01,1,8,79
51216,2023-03-26,7:53:03,1,3,52
51219,2023-03-26,7:54:53,2,3,38
51220,2023-03-26,7:55:39,1,8,46
51225,2023-03-26,7:58:36,1,8,76
51227,2023-03-26,8:01:48,2,3,35
51249,2023-03-26,8:11:19,3,5,59
51252,2023-03-26,8:14:23,1,8,30
51278,2023-03-26,8:33:40,1,8,78
51286,2023-03-26,8:40:32,2,5,28
51289,2023-03-26,8:41:05,1,3,74
51295,2023-03-26,8:43:38,1,3,33
51302,2023-03-26,8:51:23,1,8,27
51304,2023-03-26,8:51:52,2,8,63
51341,2023-03-26,9:22:42,3,5,61
51344,2023-03-26,9:28:04,2,3,57
51349,2023-03-26,9:30:51,1,8,69
51352,2023-03-26,9:33:07,2,5,48
51394,2023-03-26,10:01:17,1,5,78
51400,2023-03-26,10:05:20,1,5,72
51406,2023-03-26,10:11:18,1,8,76
51431,2023-03-26,10:28:05,1,3,78
51432,2023-03-26,10:31:40,2,8,39
51449,2023-03-26,10:43:57,2,3,26
51452,2023-03-26,10:56:01,1,8,34
51488,2023-03-26,11:38:38,1,3,40
51499,2023-03-26,11:54:33,2,3,30
51500,2023-03-26,11:55:01,1,5,41
51511,2023-03-26,12:26:08,3,5,54
51513,2023-03-26,12:30:40,2,5,54
51521,2023-03-26,12:36:25,1,5,25
51524,2023-03-26,12:43:14,2,3,33
51534,2023-03-26,13:02:25,1,8,60
51545,2023-03-26,13:21:48,1,8,60
51553,2023-03-26,13:37:20,1,3,33
51559,2023-03-26,13:44:23,1,8,60
51561,2023-03-26,13:47:06,2,3,44
51576,2023-03-26,14:02:24,2,3,56
51598,2023-03-26,14:33:03,1,3,39
51626,2023-03-26,15:16:31,1,3,23
51628,2023-03-26,15:19:16,1,5,35
51644,2023-03-26,15:50:20,1,3,76
51646,2023-03-26,15:53:50,2,8,63
51660,2023-03-26,16:16:27,1,3,49
51662,2023-03-26,16:18:10,1,3,48
51675,2023-03-26,16:32:19,1,8,79
51693,2023-03-26,17:10:36,1,3,24
51743,2023-03-26,18:30:54,1,8,21
51744,2023-03-26,18:40:15,1,3,34
51745,2023-03-26,18:40:51,1,3,23
51759,2023-03-26,19:06:57,1,3,71
51804,2023-03-27,7:17:16,1,3,36
51826,2023-03-27,7:41:25,1,3,59
51828,2023-03-27,7:41:42,1,5,2
51845,2023-03-27,8:04:51,1,3,76
51862,2023-03-27,8:17:15,2,8,55
51876,2023-03-27,8:23:58,2,8,46
51880,2023-03-27,8:27:56,2,5,55
51885,2023-03-27,8:30:09,1,8,87
51888,2023-03-27,8:30:44,2,5,45
51892,2023-03-27,8:31:57,2,5,64
51919,2023-03-27,8:47:38,1,8,56
51920,2023-03-27,8:47:43,1,8,71
51973,2023-03-27,9:12:55,1,8,28
51981,2023-03-27,9:17:22,2,5,35
51989,2023-03-27,9:24:32,1,8,57
52001,2023-03-27,9:28:41,1,8,40
52011,2023-03-27,9:33:41,1,3,58
52027,2023-03-27,9:48:13,2,8,34
52028,2023-03-27,9:48:13,1,8,70
52035,2023-03-27,9:49:35,1,8,71
52038,2023-03-27,9:51:03,2,8,42
52040,2023-03-27,9:52:53,1,8,51
52047,2023-03-27,9:55:43,2,5,61
52058,2023-03-27,10:02:14,2,8,47
52060,2023-03-27,10:06:58,3,5,23
52076,2023-03-27,10:15:07,1,8,73
52079,2023-03-27,10:16:36,1,8,61
52101,2023-03-27,10:25:29,1,3,51
52125,2023-03-27,10:35:03,2,8,58
52128,2023-03-27,10:37:16,2,8,32
52146,2023-03-27,10:44:28,1,3,53
52161,2023-03-27,10:51:59,2,8,59
52166,2023-03-27,10:54:32,3,5,23
52169,2023-03-27,10:55:39,2,8,43
52178,2023-03-27,10:59:33,1,8,28
52189,2023-03-27,11:22:22,2,3,58
52201,2023-03-27,11:34:16,1,5,73
52214,2023-03-27,11:47:27,1,3,58
52234,2023-03-27,12:18:05,2,8,46
52246,2023-03-27,12:30:10,1,8,54
52256,2023-03-27,12:41:01,1,5,82
52278,2023-03-27,13:18:38,1,5,34
52318,2023-03-27,14:37:52,3,5,55
52322,2023-03-27,14:42:56,2,3,59
52333,2023-03-27,15:00:02,2,3,56
52376,2023-03-27,15:37:43,1,8,40
52388,2023-03-27,15:45:08,2,8,24
52393,2023-03-27,15:54:50,1,8,72
52426,2023-03-27,16:51:01,1,8,57
52435,2023-03-27,17:05:47,1,3,78
52436,2023-03-27,17:09:09,1,8,60
52460,2023-03-27,17:38:10,1,5,69
52468,2023-03-27,17:47:12,1,3,47
52485,2023-03-27,18:14:29,1,8,87
52492,2023-03-27,18:24:52,3,5,57
52493,2023-03-27,18:29:55,3,5,51
52506,2023-03-27,18:51:34,2,3,22
52530,2023-03-27,19:43:47,1,3,49
52533,2023-03-27,19:50:00,2,3,29
52542,2023-03-27,20:19:20,1,8,39
52565,2023-03-28,7:26:31,2,5,46
52567,2023-03-28,7:27:24,1,5,41
52577,2023-03-28,7:40:57,2,5,37
52599,2023-03-28,8:18:27,1,3,38
52612,2023-03-28,8:32:55,1,8,59
52613,2023-03-28,8:34:13,2,3,34
52630,2023-03-28,8:56:57,1,3,31
52643,2023-03-28,9:10:13,1,5,49
52660,2023-03-28,9:32:55,2,5,44
52670,2023-03-28,9:43:42,1,5,51
52678,2023-03-28,10:02:22,1,3,53
52696,2023-03-28,10:25:11,2,8,47
52707,2023-03-28,10:39:56,2,8,55
52717,2023-03-28,10:48:09,1,8,31
52725,2023-03-28,10:58:56,1,8,54
52743,2023-03-28,11:26:29,2,8,22
52762,2023-03-28,11:40:25,1,3,50
52814,2023-03-28,12:33:55,1,5,35
52829,2023-03-28,13:01:51,1,8,24
52835,2023-03-28,13:11:25,1,8,30
52839,2023-03-28,13:13:10,1,8,58
52849,2023-03-28,13:30:28,1,8,59
52861,2023-03-28,13:39:19,2,3,51
52879,2023-03-28,14:00:43,2,3,29
52886,2023-03-28,14:06:50,1,5,74
52888,2023-03-28,14:13:41,2,5,26
52911,2023-03-28,14:46:23,1,3,45
52938,2023-03-28,15:16:57,1,3,79
52939,2023-03-28,15:19:48,1,8,32
52943,2023-03-28,15:24:52,2,3,61
52947,2023-03-28,15:27:11,2,8,33
52969,2023-03-28,15:50:18,1,5,74
52983,2023-03-28,16:02:48,2,3,55
52986,2023-03-28,16:06:56,2,3,55
52998,2023-03-28,16:20:41,2,3,28
52999,2023-03-28,16:20:41,1,3,77
53010,2023-03-28,16:32:14,1,8,48
53033,2023-03-28,16:50:37,2,8,35
53071,2023-03-28,17:25:30,1,8,51
53079,2023-03-28,17:39:52,2,8,29
53081,2023-03-28,17:44:25,1,8,52
53089,2023-03-28,17:50:41,1,8,33
53160,2023-03-28,19:42:35,2,3,26
53178,2023-03-29,7:11:37,2,3,26
53184,2023-03-29,7:24:31,1,3,40
53193,2023-03-29,7:40:06,1,3,73
53228,2023-03-29,8:30:21,1,8,46
53252,2023-03-29,9:13:53,1,3,44
53259,2023-03-29,9:16:36,1,3,54
53261,2023-03-29,9:18:26,2,3,59
53271,2023-03-29,9:32:39,2,8,61
53276,2023-03-29,9:35:38,1,3,48
53283,2023-03-29,9:44:00,1,5,41
53323,2023-03-29,10:33:57,1,5,69
53336,2023-03-29,10:40:35,2,3,50
53350,2023-03-29,10:59:28,2,8,40
53359,2023-03-29,11:15:11,2,3,36
53374,2023-03-29,11:40:01,2,8,38
53384,2023-03-29,11:52:45,1,8,27
53402,2023-03-29,12:15:15,2,8,33
53414,2023-03-29,12:25:02,2,3,29
53437,2023-03-29,12:56:41,2,3,47
53438,2023-03-29,12:56:54,2,5,60
53452,2023-03-29,13:17:42,2,8,40
53462,2023-03-29,13:36:07,2,8,60
53487,2023-03-29,14:10:59,2,3,53
53500,2023-03-29,14:23:19,1,3,44
53511,2023-03-29,14:39:55,1,8,38
53542,2023-03-29,15:06:02,2,5,61
53581,2023-03-29,15:56:57,2,3,56
53599,2023-03-29,16:18:14,1,5,76
53607,2023-03-29,16:25:05,2,8,34
53635,2023-03-29,16:58:58,1,5,34
53649,2023-03-29,17:12:00,2,5,58
53675,2023-03-29,17:42:11,2,5,34
53689,2023-03-29,18:00:55,2,5,44
53690,2023-03-29,18:02:54,1,5,56
53707,2023-03-29,18:18:18,1,5,61
53715,2023-03-29,18:31:26,1,3,71
53716,2023-03-29,18:33:44,2,3,54
53757,2023-03-30,6:02:19,2,5,50
53762,2023-03-30,6:09:24,1,5,49
53769,2023-03-30,6:22:51,1,5,29
53777,2023-03-30,6:31:56,2,5,61
53793,2023-03-30,7:00:42,1,8,51
53804,2023-03-30,7:09:22,1,3,84
53851,2023-03-30,7:48:36,2,5,53
53852,2023-03-30,7:48:36,1,5,72
53866,2023-03-30,8:02:43,2,3,45
53867,2023-03-30,8:03:44,2,8,36
53868,2023-03-30,8:04:06,1,5,47
53883,2023-03-30,8:12:47,2,3,33
53886,2023-03-30,8:14:24,2,8,43
53910,2023-03-30,8:25:40,1,8,50
53916,2023-03-30,8:29:51,2,8,37
53917,2023-03-30,8:29:51,1,8,64
53945,2023-03-30,8:51:29,1,5,70
53964,2023-03-30,9:04:21,1,8,87
53979,2023-03-30,9:15:46,1,8,16
53985,2023-03-30,9:18:31,1,8,26
54028,2023-03-30,9:48:08,1,8,26
54035,2023-03-30,9:53:48,2,5,25
54047,2023-03-30,10:00:16,2,8,30
54048,2023-03-30,10:01:58,1,5,60
54064,2023-03-30,10:16:33,1,8,61
54081,2023-03-30,10:27:24,2,8,84
54091,2023-03-30,10:31:13,2,5,43
54105,2023-03-30,10:35:33,1,3,55
54108,2023-03-30,10:36:16,1,5,70
54122,2023-03-30,10:48:00,1,3,15
54123,2023-03-30,10:49:07,1,3,25
54163,2023-03-30,11:50:23,2,3,36
54184,2023-03-30,12:37:16,2,3,41
54191,2023-03-30,12:48:18,3,5,65
54206,2023-03-30,13:20:01,2,3,23
54215,2023-03-30,13:45:00,1,8,52
54242,2023-03-30,14:36:35,1,5,57
54278,2023-03-30,15:58:21,1,3,55
54284,2023-03-30,16:12:47,2,8,50
54290,2023-03-30,16:27:14,1,3,72
54305,2023-03-30,16:46:45,1,8,70
54309,2023-03-30,17:02:39,1,3,59
54333,2023-03-30,17:51:25,1,5,69
54342,2023-03-30,17:59:26,2,5,87
54346,2023-03-30,18:03:33,1,3,25
54369,2023-03-30,18:50:13,1,8,61
54370,2023-03-30,18:55:51,2,8,51
54377,2023-03-30,19:23:18,1,8,48
54417,2023-03-31,7:09:04,1,5,73
54438,2023-03-31,7:34:01,2,3,23
54439,2023-03-31,7:34:32,1,3,47
54446,2023-03-31,7:42:42,2,8,24
54452,2023-03-31,7:51:05,2,5,61
54503,2023-03-31,8:29:42,3,5,26
54504,2023-03-31,8:29:48,1,3,53
54527,2023-03-31,8:43:51,1,8,78
54528,2023-03-31,8:44:04,2,3,34
54531,2023-03-31,8:45:13,1,5,74
54549,2023-03-31,8:55:32,2,8,64
54578,2023-03-31,9:09:42,1,8,46
54580,2023-03-31,9:13:44,2,5,42
54583,2023-03-31,9:15:31,1,3,79
54607,2023-03-31,9:29:12,1,3,51
54612,2023-03-31,9:31:57,1,5,19
54634,2023-03-31,9:43:53,2,8,54
54644,2023-03-31,9:51:03,1,8,65
54655,2023-03-31,9:58:46,2,5,51
54672,2023-03-31,10:08:20,2,3,25
54707,2023-03-31,10:32:36,2,3,39
54743,2023-03-31,10:50:57,2,8,53
54768,2023-03-31,11:18:04,2,8,35
54772,2023-03-31,11:25:25,3,5,49
54774,2023-03-31,11:27:47,1,3,29
54781,2023-03-31,11:37:57,1,3,28
54813,2023-03-31,12:28:41,1,5,41
54824,2023-03-31,12:50:18,1,8,27
54828,2023-03-31,12:58:08,1,5,54
54866,2023-03-31,14:38:01,1,3,29
54885,2023-03-31,15:30:24,1,5,50
54891,2023-03-31,15:38:43,1,5,32
54904,2023-03-31,16:15:47,1,3,73
54905,2023-03-31,16:18:49,2,5,55
54906,2023-03-31,16:19:48,2,3,47
54939,2023-03-31,17:12:59,2,5,40
54949,2023-03-31,17:31:18,1,3,57
54957,2023-03-31,17:48:10,2,5,44
54962,2023-03-31,17:52:40,2,3,45
54969,2023-03-31,18:11:33,1,3,39
54974,2023-03-31,18:18:10,2,8,26
54989,2023-03-31,19:07:24,1,3,78
54999,2023-03-31,19:27:44,1,3,79
55008,2023-03-31,19:45:00,2,8,55
55050,2023-04-01,8:24:26,1,8,26
55070,2023-04-01,8:58:56,2,5,22
55083,2023-04-01,9:15:09,2,5,47
55084,2023-04-01,9:15:14,2,8,36
55086,2023-04-01,9:19:21,2,5,25
55087,2023-04-01,9:19:27,1,5,45
55121,2023-04-01,9:53:49,1,8,35
55181,2023-04-01,11:15:02,1,3,78
55195,2023-04-01,11:27:06,2,3,31
55219,2023-04-01,11:45:43,1,5,39
55222,2023-04-01,11:46:35,2,8,47
55236,2023-04-01,11:57:59,1,3,50
55251,2023-04-01,12:08:21,1,5,43
55268,2023-04-01,12:18:44,2,3,49
55286,2023-04-01,12:33:20,2,3,54
55287,2023-04-01,12:33:35,2,3,29
55300,2023-04-01,12:43:33,1,3,29
55308,2023-04-01,12:46:22,1,3,56
55314,2023-04-01,12:49:05,1,5,44
55341,2023-04-01,13:03:13,2,3,43
55364,2023-04-01,13:18:17,2,8,47
55366,2023-04-01,13:19:09,1,8,55
55384,2023-04-01,13:41:04,1,5,87
55385,2023-04-01,13:41:04,1,5,73
55390,2023-04-01,13:42:58,1,5,72
55395,2023-04-01,13:50:47,2,8,54
55409,2023-04-01,13:56:24,1,8,53
55426,2023-04-01,14:06:20,2,8,24
55434,2023-04-01,14:12:00,2,5,33
55443,2023-04-01,14:29:50,2,5,49
55449,2023-04-01,14:32:54,2,8,39
55451,2023-04-01,14:34:35,2,3,52
55474,2023-04-01,15:00:41,2,3,22
55502,2023-04-01,15:24:01,1,8,26
55535,2023-04-01,15:46:19,1,5,75
55642,2023-04-01,17:09:03,1,5,52
55644,2023-04-01,17:09:42,2,8,59
55645,2023-04-01,17:09:51,2,8,28
55670,2023-04-01,17:22:04,1,8,71
55675,2023-04-01,17:25:06,1,5,44
55676,2023-04-01,17:26:15,1,8,35
55697,2023-04-01,17:43:49,2,8,52
55716,2023-04-01,18:01:08,2,8,45
55793,2023-04-01,19:04:32,1,3,23
55800,2023-04-01,19:09:50,2,8,35
55801,2023-04-01,19:09:54,1,8,41
55839,2023-04-01,19:54:36,1,8,87
55849,2023-04-02,7:16:46,1,5,70
55856,2023-04-02,7:54:24,2,5,53
55869,2023-04-02,8:14:48,1,8,49
55876,2023-04-02,8:29:30,1,5,41
55882,2023-04-02,8:41:13,1,5,56
55909,2023-04-02,9:12:47,1,5,75
55917,2023-04-02,9:21:25,1,8,34
55936,2023-04-02,9:54:48,1,8,34
55985,2023-04-02,11:16:23,1,5,35
55994,2023-04-02,11:24:50,2,3,52
55997,2023-04-02,11:27:35,2,5,48
56024,2023-04-02,11:54:29,1,3,41
56037,2023-04-02,12:05:39,1,3,71
56038,2023-04-02,12:06:18,1,3,32
56070,2023-04-02,12:31:12,1,3,58
56077,2023-04-02,12:33:37,1,3,74
56099,2023-04-02,12:57:52,2,3,51
56214,2023-04-02,14:19:11,1,8,78
56254,2023-04-02,14:49:20,2,8,35
56257,2023-04-02,14:54:27,1,5,58
56262,2023-04-02,15:02:40,2,8,45
56288,2023-04-02,15:20:26,2,3,37
56314,2023-04-02,15:34:46,2,3,50
56320,2023-04-02,15:36:29,2,8,46
56336,2023-04-02,15:52:14,2,5,34
56345,2023-04-02,15:56:44,1,3,36
56362,2023-04-02,16:08:22,1,5,54
56379,2023-04-02,16:24:55,1,8,79
56388,2023-04-02,16:29:00,1,8,61
56416,2023-04-02,16:43:45,2,3,61
56463,2023-04-02,17:21:01,1,3,28
56474,2023-04-02,17:28:12,1,5,59
56475,2023-04-02,17:28:13,1,8,29
56495,2023-04-02,17:38:26,2,3,45
56496,2023-04-02,17:38:39,1,5,60
56519,2023-04-02,17:55:15,1,8,30
56520,2023-04-02,17:57:08,2,5,27
56529,2023-04-02,18:05:30,2,3,38
56530,2023-04-02,18:08:15,2,3,44
56607,2023-04-02,19:25:06,1,3,72
56618,2023-04-02,19:35:31,1,3,41
56619,2023-04-02,19:36:33,2,8,22
56621,2023-04-02,19:39:22,2,3,47
56630,2023-04-02,19:46:07,2,8,57
56654,2023-04-03,7:22:21,1,5,69
56659,2023-04-03,7:46:14,2,5,51
56718,2023-04-03,9:03:03,1,5,26
56724,2023-04-03,9:09:30,2,8,26
56726,2023-04-03,9:11:50,2,5,34
56751,2023-04-03,10:08:25,1,8,26
56770,2023-04-03,10:33:49,1,5,29
56785,2023-04-03,10:50:19,1,5,23
56789,2023-04-03,10:57:47,2,8,49
56800,2023-04-03,11:09:24,1,3,71
56813,2023-04-03,11:17:10,2,5,33
56819,2023-04-03,11:20:27,1,5,87
56823,2023-04-03,11:22:30,2,8,61
56844,2023-04-03,11:31:35,2,3,40
56851,2023-04-03,11:40:02,2,3,60
56857,2023-04-03,11:42:01,2,5,28
56858,2023-04-03,11:42:38,1,3,37
56883,2023-04-03,11:54:31,2,8,30
56887,2023-04-03,11:56:52,2,8,35
56898,2023-04-03,12:04:54,2,3,28
56902,2023-04-03,12:05:39,1,5,25
56920,2023-04-03,12:20:20,1,8,52
56957,2023-04-03,12:47:41,2,8,50
56994,2023-04-03,13:09:01,2,5,56
56995,2023-04-03,13:09:01,1,5,74
56997,2023-04-03,13:09:19,1,5,29
57016,2023-04-03,13:31:04,1,5,43
57019,2023-04-03,13:32:40,1,3,26
57037,2023-04-03,13:52:20,1,8,53
57058,2023-04-03,14:06:59,2,3,59
57064,2023-04-03,14:13:41,1,8,41
57090,2023-04-03,14:33:36,2,8,45
57112,2023-04-03,14:53:51,2,3,44
57113,2023-04-03,14:54:59,1,3,34
57117,2023-04-03,14:55:45,2,3,37
57146,2023-04-03,15:19:17,1,5,79
57157,2023-04-03,15:30:39,1,5,52
57163,2023-04-03,15:34:13,1,5,56
57175,2023-04-03,15:41:37,1,3,59
57176,2023-04-03,15:43:10,1,5,55
57182,2023-04-03,15:45:20,1,8,58
57191,2023-04-03,15:55:36,1,5,58
57223,2023-04-03,16:23:27,2,8,25
57244,2023-04-03,16:37:59,1,8,73
57252,2023-04-03,16:44:09,2,5,50
57263,2023-04-03,16:54:23,1,3,71
57279,2023-04-03,17:04:53,1,5,75
57287,2023-04-03,17:13:55,2,8,49
57312,2023-04-03,17:40:08,1,8,24
57343,2023-04-03,18:08:10,1,8,27
57356,2023-04-03,18:17:08,2,3,60
57368,2023-04-03,18:26:28,1,3,75
57370,2023-04-03,18:29:24,1,3,25
57379,2023-04-03,18:34:48,1,3,38
57398,2023-04-03,18:54:16,1,8,48
57466,2023-04-04,7:19:08,2,5,57
57472,2023-04-04,7:30:48,1,5,31
57511,2023-04-04,8:56:14,1,5,36
57544,2023-04-04,9:41:27,2,8,58
57550,2023-04-04,9:48:46,2,5,41
57554,2023-04-04,9:52:05,1,8,33
57566,2023-04-04,10:02:45,1,5,78
57574,2023-04-04,10:14:00,1,5,26
57608,2023-04-04,11:02:59,1,3,29
57609,2023-04-04,11:03:16,2,5,32
57611,2023-04-04,11:03:26,2,5,50
57634,2023-04-04,11:22:36,2,8,29
57674,2023-04-04,12:02:41,1,3,43
57693,2023-04-04,12:17:51,1,3,24
57697,2023-04-04,12:20:52,1,3,71
57698,2023-04-04,12:22:19,1,3,43
57699,2023-04-04,12:23:50,2,5,30
57711,2023-04-04,12:35:16,1,8,60
57721,2023-04-04,12:43:28,2,5,52
57731,2023-04-04,12:50:56,1,8,24
57748,2023-04-04,13:01:39,2,8,38
57759,2023-04-04,13:12:20,1,8,54
57767,2023-04-04,13:19:45,2,5,57
57805,2023-04-04,13:56:40,2,5,54
57815,2023-04-04,14:03:18,1,5,71
57825,2023-04-04,14:09:29,1,8,52
57831,2023-04-04,14:13:12,1,3,40
57853,2023-04-04,14:29:09,1,5,76
57855,2023-04-04,14:33:02,1,5,45
57896,2023-04-04,15:14:28,2,3,56
57908,2023-04-04,15:24:16,1,5,36
57977,2023-04-04,16:28:19,2,3,32
57979,2023-04-04,16:30:25,1,8,57
57986,2023-04-04,16:34:38,1,8,31
57998,2023-04-04,16:48:31,2,8,24
58006,2023-04-04,16:54:43,1,3,33
58030,2023-04-04,17:04:51,2,5,44
58040,2023-04-04,17:09:55,1,8,52
58056,2023-04-04,17:26:09,1,8,27
58063,2023-04-04,17:29:28,2,5,59
58064,2023-04-04,17:29:32,2,8,47
58121,2023-04-04,18:18:54,2,5,36
58125,2023-04-04,18:22:05,1,5,24
58127,2023-04-04,18:22:09,1,5,69
58139,2023-04-04,18:33:47,2,8,59
58149,2023-04-04,18:41:40,1,3,72
58165,2023-04-04,18:56:49,1,3,25
58182,2023-04-04,19:24:54,1,3,54
58223,2023-04-05,7:25:06,2,5,49
58230,2023-04-05,7:49:16,1,5,30
58234,2023-04-05,7:53:25,1,5,28
58240,2023-04-05,8:03:11,1,5,76
58244,2023-04-05,8:11:14,1,5,24
58255,2023-04-05,8:27:48,1,5,47
58305,2023-04-05,9:27:48,1,5,58
58313,2023-04-05,9:35:28,1,8,72
58360,2023-04-05,10:33:53,2,8,30
58361,2023-04-05,10:34:04,1,8,49
58372,2023-04-05,10:44:39,2,5,35
58382,2023-04-05,11:00:00,2,5,87
58389,2023-04-05,11:05:09,2,8,59
58390,2023-04-05,11:06:21,1,5,22
58427,2023-04-05,11:27:08,1,8,60
58454,2023-04-05,11:51:47,1,5,45
58464,2023-04-05,11:56:55,1,3,34
58503,2023-04-05,12:31:06,1,3,77
58505,2023-04-05,12:32:05,1,5,50
58508,2023-04-05,12:34:56,2,3,50
58564,2023-04-05,13:20:46,1,5,31
58573,2023-04-05,13:31:14,2,3,34
58606,2023-04-05,13:56:33,1,8,40
58626,2023-04-05,14:14:14,2,5,55
58627,2023-04-05,14:14:57,2,3,60
58629,2023-04-05,14:17:10,2,8,56
58639,2023-04-05,14:26:50,2,3,60
58642,2023-04-05,14:30:42,2,8,57
58648,2023-04-05,14:33:42,2,5,50
58649,2023-04-05,14:34:03,1,3,23
58664,2023-04-05,14:41:23,1,5,79
58665,2023-04-05,14:42:16,1,3,45
58677,2023-04-05,14:52:07,2,8,58
58683,2023-04-05,14:59:23,2,3,42
58710,2023-04-05,15:28:40,2,5,29
58712,2023-04-05,15:29:10,1,5,48
58756,2023-04-05,15:59:13,1,3,31
58763,2023-04-05,16:04:03,1,5,39
58774,2023-04-05,16:13:13,2,8,28
58775,2023-04-05,16:13:39,1,5,39
58776,2023-04-05,16:13:57,1,3,52
58788,2023-04-05,16:28:47,1,3,50
58799,2023-04-05,16:38:39,2,5,42
58802,2023-04-05,16:40:55,1,5,41
58812,2023-04-05,16:45:22,1,8,72
58821,2023-04-05,16:52:40,1,3,45
58847,2023-04-05,17:14:28,1,8,71
58853,2023-04-05,17:17:22,1,3,35
58861,2023-04-05,17:26:50,2,8,34
58875,2023-04-05,17:39:43,2,5,42
58884,2023-04-05,17:45:26,1,3,79
58895,2023-04-05,17:54:09,2,3,60
58907,2023-04-05,18:01:22,1,8,38
58919,2023-04-05,18:06:48,1,3,24
58930,2023-04-05,18:19:50,2,3,57
58948,2023-04-05,18:33:20,1,3,56
58973,2023-04-05,19:09:32,1,3,56
59006,2023-04-05,19:45:10,2,3,56
59016,2023-04-05,19:50:19,1,3,39
59019,2023-04-05,19:52:51,2,8,24
59115,2023-04-06,9:25:27,1,8,72
59129,2023-04-06,9:52:57,2,8,53
59157,2023-04-06,10:40:42,2,5,55
59165,2023-04-06,10:51:31,2,5,45
59173,2023-04-06,11:01:20,1,8,45
59177,2023-04-06,11:02:38,1,3,76
59186,2023-04-06,11:09:38,1,3,59
